Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,9317325,-,-,-,-19.4,-40.05,-3,23,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Temperature,Relative Humidity,Wind Speed,Cloud Type
2024,7,30,7,0,50,0,50,22.900000000000002,92.08,0,3
2024,7,30,8,0,95,0,95,24.900000000000002,78.07000000000001,0,3
2024,7,30,9,0,251,20,262,26.700000000000003,66.75,0,3
2024,7,30,10,0,138,743,656,27.700000000000003,61.800000000000004,0,1
2024,7,30,11,0,410,102,489,28.1,59.54,0,2
2024,7,30,12,0,266,1,266,28.1,59.01,0,3
2024,7,30,13,0,365,68,416,27.700000000000003,60.21,0,3
2024,7,30,14,0,293,21,307,27,62.620000000000005,0,3
2024,7,30,15,0,228,21,238,26.1,66.11,0,3
2024,7,30,16,0,156,23,163,25,71.07000000000001,0,3
2024,7,30,17,0,30,87,37,23.900000000000002,77.28,0,1
2024,7,30,18,0,0,0,0,23.200000000000003,82.3,0,1
2024,7,30,19,0,0,0,0,22.8,85.71000000000001,0,3
2024,7,30,20,0,0,0,0,22.400000000000002,89.01,0,0
2024,7,30,21,0,0,0,0,22.1,91.71000000000001,0,0
2024,7,30,22,0,0,0,0,21.900000000000002,93.69,0,0
2024,7,30,23,0,0,0,0,21.8,94.63,0,0
2024,7,31,0,0,0,0,0,21.700000000000003,95.51,0,0
2024,7,31,1,0,0,0,0,21.700000000000003,95.51,0,1
2024,7,31,2,0,0,0,0,21.6,96.18,0,3
2024,7,31,3,0,0,0,0,21.5,96.81,0,3
2024,7,31,4,0,0,0,0,21.5,96.41,0,3
2024,7,31,5,0,0,0,0,21.5,95.41,0,4
2024,7,31,6,0,0,0,0,21.700000000000003,94.15,0,4
2024,7,31,7,0,43,0,43,22.6,89.59,0,3
2024,7,31,8,0,214,75,244,24,78.96000000000001,0,3
2024,7,31,9,0,130,665,508,25.3,69.62,0,1
2024,7,31,10,0,346,67,393,26.1,65.1,0,3
2024,7,31,11,0,374,79,435,26.5,62.84,0,3
2024,7,31,12,0,431,194,585,26.5,62.6,0,2
2024,7,31,13,0,144,760,713,26.3,63.33,0,1
2024,7,31,14,0,325,60,364,25.900000000000002,64.99,0,2
2024,7,31,15,0,265,73,301,25.1,68.59,0,3
2024,7,31,16,0,31,0,31,24.1,74.06,0,3
2024,7,31,17,0,32,0,32,22.900000000000002,82.21000000000001,0,3
2024,7,31,18,0,0,0,0,22.3,87.44,0,3
2024,7,31,19,0,0,0,0,21.900000000000002,91.13,0,3
2024,7,31,20,0,0,0,0,21.700000000000003,93.34,0,0
2024,7,31,21,0,0,0,0,21.700000000000003,93.83,0,1
2024,7,31,22,0,0,0,0,21.6,94.43,0,1
2024,7,31,23,0,0,0,0,21.5,95.13,0,3
2024,8,1,0,0,0,0,0,21.400000000000002,95.31,0,3
2024,8,1,1,0,0,0,0,21.400000000000002,94.42,0,1
2024,8,1,2,0,0,0,0,21.400000000000002,93.78,0,4
2024,8,1,3,0,0,0,0,21.400000000000002,93.18,0,3
2024,8,1,4,0,0,0,0,21.400000000000002,92.75,0,3
2024,8,1,5,0,0,0,0,21.400000000000002,92.5,0,3
2024,8,1,6,0,0,0,0,21.700000000000003,91.03,0,1
2024,8,1,7,0,56,375,124,22.6,86.73,0,0
2024,8,1,8,0,86,627,333,23.900000000000002,77.51,0,1
2024,8,1,9,0,128,0,128,25.200000000000003,68.4,0,3
2024,8,1,10,0,178,0,178,26.1,62.99,0,3
2024,8,1,11,0,133,0,133,26.8,58.95,0,3
2024,8,1,12,0,434,178,576,27.1,56.69,0,3
2024,8,1,13,0,372,59,417,27,55.84,0,3
2024,8,1,14,0,303,33,324,26.700000000000003,55.96,0,3
2024,8,1,15,0,107,0,108,25.900000000000002,58.11,0,3
2024,8,1,16,0,159,41,172,24.8,61.78,0,3
2024,8,1,17,0,31,181,46,23.700000000000003,66.83,0,1
2024,8,1,18,0,0,0,0,23.200000000000003,69.44,0,1
2024,8,1,19,0,0,0,0,22.8,70.82000000000001,0,0
2024,8,1,20,0,0,0,0,22.5,71.65,0,1
2024,8,1,21,0,0,0,0,22.3,72.51,0,1
2024,8,1,22,0,0,0,0,22,73.99,0,0
2024,8,1,23,0,0,0,0,21.8,75.19,0,1
2024,8,2,0,0,0,0,0,21.6,76.94,0,0
2024,8,2,1,0,0,0,0,21.3,79.75,0,0
2024,8,2,2,0,0,0,0,21.1,82.01,0,0
2024,8,2,3,0,0,0,0,21,83.91,0,0
2024,8,2,4,0,0,0,0,20.8,86.72,0,0
2024,8,2,5,0,0,0,0,20.6,89.77,0,1
2024,8,2,6,0,0,0,0,20.900000000000002,90.32000000000001,0,1
2024,8,2,7,0,50,451,133,22.6,82.69,0,1
2024,8,2,8,0,78,670,343,24.3,73.84,0,0
2024,8,2,9,0,106,744,531,25.5,67.66,0,0
2024,8,2,10,0,120,793,678,26.5,63.1,0,1
2024,8,2,11,0,350,15,361,27,61.11,0,3
2024,8,2,12,0,131,819,785,27.1,60.78,0,1
2024,8,2,13,0,129,802,733,26.900000000000002,61.63,0,1
2024,8,2,14,0,310,53,344,26.400000000000002,63.76,0,3
2024,8,2,15,0,137,0,137,25.700000000000003,67.02,0,3
2024,8,2,16,0,10,0,10,24.6,73.01,0,3
2024,8,2,17,0,14,0,14,23.5,80.31,0,3
2024,8,2,18,0,0,0,0,22.900000000000002,84.81,0,3
2024,8,2,19,0,0,0,0,22.6,87.47,0,3
2024,8,2,20,0,0,0,0,22.400000000000002,89.62,0,4
2024,8,2,21,0,0,0,0,22.3,91.24,0,4
2024,8,2,22,0,0,0,0,22.200000000000003,92.69,0,3
2024,8,2,23,0,0,0,0,22.200000000000003,93.3,0,1
2024,8,3,0,0,0,0,0,22.1,94.49,0,1
2024,8,3,1,0,0,0,0,21.900000000000002,96.52,0,1
2024,8,3,2,0,0,0,0,21.900000000000002,97.55,0,1
2024,8,3,3,0,0,0,0,22,97.62,0,1
2024,8,3,4,0,0,0,0,22,97.77,0,3
2024,8,3,5,0,0,0,0,22,97.60000000000001,0,1
2024,8,3,6,0,0,0,0,22.200000000000003,97.04,0,3
2024,8,3,7,0,67,283,120,23,94.03,0,1
2024,8,3,8,0,110,536,323,24,88.11,0,0
2024,8,3,9,0,315,134,392,25.200000000000003,78.21000000000001,0,3
2024,8,3,10,0,131,762,669,26.200000000000003,71.78,0,1
2024,8,3,11,0,131,801,759,26.5,69.79,0,1
2024,8,3,12,0,128,814,781,26.5,69.58,0,1
2024,8,3,13,0,368,83,431,26.3,70.38,0,3
2024,8,3,14,0,266,6,270,25.900000000000002,72.07000000000001,0,3
2024,8,3,15,0,237,31,252,25.3,75.05,0,3
2024,8,3,16,0,72,0,72,24.400000000000002,80.42,0,3
2024,8,3,17,0,31,185,47,23.3,87.73,0,1
2024,8,3,18,0,0,0,0,22.6,92.02,0,3
2024,8,3,19,0,0,0,0,22.3,93.7,0,3
2024,8,3,20,0,0,0,0,22.1,94.39,0,3
2024,8,3,21,0,0,0,0,22,93.75,0,3
2024,8,3,22,0,0,0,0,21.8,93.57000000000001,0,3
2024,8,3,23,0,0,0,0,21.6,93.18,0,3
2024,8,4,0,0,0,0,0,21.3,93.76,0,3
2024,8,4,1,0,0,0,0,21.1,93.81,0,1
2024,8,4,2,0,0,0,0,20.900000000000002,94.5,0,1
2024,8,4,3,0,0,0,0,20.8,94.91,0,0
2024,8,4,4,0,0,0,0,20.700000000000003,95.24,0,0
2024,8,4,5,0,0,0,0,20.700000000000003,95.14,0,0
2024,8,4,6,0,0,0,0,21.1,94.86,0,1
2024,8,4,7,0,52,445,136,22.700000000000003,92.28,0,0
2024,8,4,8,0,76,683,350,24.3,82.47,0,1
2024,8,4,9,0,225,4,227,25.900000000000002,70.5,0,3
2024,8,4,10,0,232,1,232,26.700000000000003,66.1,0,3
2024,8,4,11,0,371,41,403,27.3,63.54,0,3
2024,8,4,12,0,333,4,337,27.5,62.370000000000005,0,3
2024,8,4,13,0,356,37,384,27.5,62.18,0,3
2024,8,4,14,0,330,70,376,26.900000000000002,64.85,0,3
2024,8,4,15,0,89,730,455,26.1,68.96000000000001,0,1
2024,8,4,16,0,70,581,248,25,75.53,0,1
2024,8,4,17,0,30,220,49,23.700000000000003,84.23,0,1
2024,8,4,18,0,0,0,0,23,89.21000000000001,0,1
2024,8,4,19,0,0,0,0,22.6,92.05,0,3
2024,8,4,20,0,0,0,0,22.400000000000002,93.31,0,1
2024,8,4,21,0,0,0,0,22.200000000000003,94.13,0,3
2024,8,4,22,0,0,0,0,22.1,94.42,0,3
2024,8,4,23,0,0,0,0,21.900000000000002,95.12,0,0
2024,8,5,0,0,0,0,0,21.8,95.11,0,1
2024,8,5,1,0,0,0,0,21.6,95.57000000000001,0,0
2024,8,5,2,0,0,0,0,21.5,95.33,0,3
2024,8,5,3,0,0,0,0,21.400000000000002,95.37,0,1
2024,8,5,4,0,0,0,0,21.3,95.48,0,0
2024,8,5,5,0,0,0,0,21.3,95.24,0,1
2024,8,5,6,0,0,0,0,21.6,94.99,0,1
2024,8,5,7,0,84,5,85,22.6,92.36,0,3
2024,8,5,8,0,67,728,360,24.1,81.62,0,1
2024,8,5,9,0,303,69,343,25.6,69.17,0,2
2024,8,5,10,0,336,39,364,26.5,63.89,0,3
2024,8,5,11,0,101,878,795,27.1,60.95,0,1
2024,8,5,12,0,100,887,815,27.3,59.550000000000004,0,0
2024,8,5,13,0,98,875,764,27.200000000000003,59.11,0,1
2024,8,5,14,0,91,841,645,26.900000000000002,59.410000000000004,0,1
2024,8,5,15,0,87,757,469,26.3,61.2,0,0
2024,8,5,16,0,68,618,259,25.3,65.28,0,0
2024,8,5,17,0,30,264,53,23.900000000000002,72.78,0,0
2024,8,5,18,0,0,0,0,23,78.13,0,0
2024,8,5,19,0,0,0,0,22.400000000000002,81.98,0,0
2024,8,5,20,0,0,0,0,21.8,85.73,0,0
2024,8,5,21,0,0,0,0,21.3,88.87,0,0
2024,8,5,22,0,0,0,0,20.8,91.96000000000001,0,0
2024,8,5,23,0,0,0,0,20.400000000000002,94.49,0,0
2024,8,6,0,0,0,0,0,20.1,96.24000000000001,0,0
2024,8,6,1,0,0,0,0,20,96.79,0,0
2024,8,6,2,0,0,0,0,19.900000000000002,97.01,0,0
2024,8,6,3,0,0,0,0,20,95.94,0,0
2024,8,6,4,0,0,0,0,20.1,94.92,0,0
2024,8,6,5,0,0,0,0,20.1,94.66,0,1
2024,8,6,6,0,0,0,0,20.400000000000002,93.96000000000001,0,1
2024,8,6,7,0,44,536,148,21.700000000000003,93.32000000000001,0,0
2024,8,6,8,0,62,757,369,23.6,81.03,0,0
2024,8,6,9,0,83,824,563,25.700000000000003,65.56,0,0
2024,8,6,10,0,91,873,715,26.8,59.620000000000005,0,1
2024,8,6,11,0,97,893,804,27.5,56.82,0,1
2024,8,6,12,0,314,2,315,28,54.86,0,3
2024,8,6,13,0,410,128,508,28.1,53.83,0,2
2024,8,6,14,0,95,838,649,27.8,54.36,0,1
2024,8,6,15,0,82,777,475,27.200000000000003,55.910000000000004,0,0
2024,8,6,16,0,63,641,263,26.1,60.24,0,1
2024,8,6,17,0,29,290,55,24.6,67.93,0,1
2024,8,6,18,0,0,0,0,23.700000000000003,73.58,0,1
2024,8,6,19,0,0,0,0,23,78.56,0,0
2024,8,6,20,0,0,0,0,22.5,82.3,0,0
2024,8,6,21,0,0,0,0,22.1,84.99,0,0
2024,8,6,22,0,0,0,0,21.700000000000003,87.43,0,0
2024,8,6,23,0,0,0,0,21.400000000000002,89.4,0,1
2024,8,7,0,0,0,0,0,21.1,91.08,0,0
2024,8,7,1,0,0,0,0,20.8,92.15,0,0
2024,8,7,2,0,0,0,0,20.5,92.91,0,0
2024,8,7,3,0,0,0,0,20.200000000000003,93.45,0,0
2024,8,7,4,0,0,0,0,20,93.44,0,0
2024,8,7,5,0,0,0,0,19.8,93.62,0,0
2024,8,7,6,0,0,0,0,20.1,92.47,0,1
2024,8,7,7,0,44,553,153,22,85.33,0,0
2024,8,7,8,0,65,764,376,24.1,67.56,0,0
2024,8,7,9,0,81,845,576,25.700000000000003,56.74,0,0
2024,8,7,10,0,87,895,730,26.8,51.03,0,1
2024,8,7,11,0,373,21,390,27.700000000000003,47.56,0,3
2024,8,7,12,0,444,203,608,28.200000000000003,46.34,0,2
2024,8,7,13,0,364,29,386,28.3,45.78,0,3
2024,8,7,14,0,265,3,267,28.200000000000003,45.52,0,3
2024,8,7,15,0,77,805,486,27.6,46.410000000000004,0,1
2024,8,7,16,0,60,671,270,26.400000000000002,50.06,0,0
2024,8,7,17,0,28,324,58,24.400000000000002,58.75,0,1
2024,8,7,18,0,0,0,0,23.400000000000002,64.19,0,0
2024,8,7,19,0,0,0,0,22.700000000000003,68.84,0,0
2024,8,7,20,0,0,0,0,22.1,73.05,0,0
2024,8,7,21,0,0,0,0,21.6,76.60000000000001,0,0
2024,8,7,22,0,0,0,0,21.200000000000003,79.54,0,0
2024,8,7,23,0,0,0,0,20.8,82.39,0,0
2024,8,8,0,0,0,0,0,20.5,84.46000000000001,0,0
2024,8,8,1,0,0,0,0,20.1,87.15,0,0
2024,8,8,2,0,0,0,0,19.8,89.62,0,0
2024,8,8,3,0,0,0,0,19.400000000000002,93.05,0,0
2024,8,8,4,0,0,0,0,19,96.8,0,0
2024,8,8,5,0,0,0,0,18.7,100,0,0
2024,8,8,6,0,0,0,0,19,99.17,0,0
2024,8,8,7,0,45,556,155,21,87.02,0,0
2024,8,8,8,0,65,764,379,24,67.84,0,0
2024,8,8,9,0,78,851,580,26.3,55.81,0,0
2024,8,8,10,0,86,897,733,27.900000000000002,50.67,0,0
2024,8,8,11,0,90,916,822,29.1,47.56,0,0
2024,8,8,12,0,90,922,841,30,43.78,0,0
2024,8,8,13,0,88,910,788,30.3,41.800000000000004,0,0
2024,8,8,14,0,82,879,667,30.200000000000003,41.25,0,0
2024,8,8,15,0,75,806,487,29.5,42.88,0,1
2024,8,8,16,0,60,671,271,28.1,49.04,0,0
2024,8,8,17,0,28,326,58,25.8,58.49,0,1
2024,8,8,18,0,0,0,0,24.5,65.55,0,0
2024,8,8,19,0,0,0,0,23.6,72.04,0,1
2024,8,8,20,0,0,0,0,23,76.65,0,3
2024,8,8,21,0,0,0,0,22.5,80.71000000000001,0,3
2024,8,8,22,0,0,0,0,22.3,82.53,0,3
2024,8,8,23,0,0,0,0,22.1,83.97,0,4
2024,8,9,0,0,0,0,0,21.8,85.74,0,3
2024,8,9,1,0,0,0,0,21.3,88.86,0,0
2024,8,9,2,0,0,0,0,20.900000000000002,91.29,0,0
2024,8,9,3,0,0,0,0,20.6,93.14,0,0
2024,8,9,4,0,0,0,0,20.200000000000003,95.56,0,0
2024,8,9,5,0,0,0,0,19.900000000000002,97.31,0,3
2024,8,9,6,0,0,0,0,20.200000000000003,95.23,0,3
2024,8,9,7,0,92,6,93,22,83.53,0,3
2024,8,9,8,0,220,64,246,24.400000000000002,69.02,0,3
2024,8,9,9,0,93,787,559,26.3,59.660000000000004,0,0
2024,8,9,10,0,104,837,710,27.900000000000002,54.51,0,1
2024,8,9,11,0,112,855,796,29,51.43,0,0
2024,8,9,12,0,116,854,814,29.8,48.49,0,0
2024,8,9,13,0,116,834,760,30.200000000000003,46.730000000000004,0,0
2024,8,9,14,0,111,795,642,30,47.02,0,0
2024,8,9,15,0,95,727,468,29.3,49.160000000000004,0,0
2024,8,9,16,0,73,582,257,28.1,54.410000000000004,0,0
2024,8,9,17,0,34,0,34,26.1,63.300000000000004,0,3
2024,8,9,18,0,0,0,0,25,70.24,0,0
2024,8,9,19,0,0,0,0,24.3,75.93,0,3
2024,8,9,20,0,0,0,0,23.8,79.95,0,3
2024,8,9,21,0,0,0,0,23.400000000000002,82.7,0,0
2024,8,9,22,0,0,0,0,23.1,84.59,0,0
2024,8,9,23,0,0,0,0,22.8,86.3,0,1
2024,8,10,0,0,0,0,0,22.5,87.88,0,1
2024,8,10,1,0,0,0,0,22.1,90.12,0,0
2024,8,10,2,0,0,0,0,21.8,92.01,0,0
2024,8,10,3,0,0,0,0,21.3,95.15,0,0
2024,8,10,4,0,0,0,0,21,97.12,0,0
2024,8,10,5,0,0,0,0,20.700000000000003,98.84,0,0
2024,8,10,6,0,0,0,0,21,96.7,0,0
2024,8,10,7,0,60,384,138,22.6,86.13,0,0
2024,8,10,8,0,91,622,350,24.6,73.61,0,0
2024,8,10,9,0,113,725,544,26.700000000000003,62.96,0,0
2024,8,10,10,0,120,792,696,28.400000000000002,56.46,0,0
2024,8,10,11,0,121,826,786,29.8,51.08,0,0
2024,8,10,12,0,122,834,806,30.8,47.61,0,0
2024,8,10,13,0,120,816,753,31.3,45.95,0,0
2024,8,10,14,0,116,767,631,31.400000000000002,45.53,0,0
2024,8,10,15,0,110,667,454,30.8,47.69,0,1
2024,8,10,16,0,90,488,245,29,56.82,0,1
2024,8,10,17,0,37,96,46,26.6,69.47,0,1
2024,8,10,18,0,0,0,0,24.5,79.57000000000001,0,3
2024,8,10,19,0,0,0,0,22.700000000000003,81.7,0,3
2024,8,10,20,0,0,0,0,21.3,78.72,0,4
2024,8,10,21,0,0,0,0,20.400000000000002,77.45,0,4
2024,8,10,22,0,0,0,0,19.8,78.71000000000001,0,3
2024,8,10,23,0,0,0,0,19.5,80.24,0,3
2024,8,11,0,0,0,0,0,19.3,81.83,0,3
2024,8,11,1,0,0,0,0,19.200000000000003,82.88,0,3
2024,8,11,2,0,0,0,0,19.1,83.65,0,3
2024,8,11,3,0,0,0,0,19.1,83.69,0,3
2024,8,11,4,0,0,0,0,19,84.19,0,3
2024,8,11,5,0,0,0,0,18.900000000000002,84.95,0,3
2024,8,11,6,0,0,0,0,19.200000000000003,83.37,0,3
2024,8,11,7,0,39,0,39,20.200000000000003,77.32000000000001,0,3
2024,8,11,8,0,232,53,255,21.6,68.82000000000001,0,2
2024,8,11,9,0,321,52,352,22.900000000000002,62.75,0,2
2024,8,11,10,0,173,0,173,24,58.67,0,3
2024,8,11,11,0,316,2,317,24.5,57.18,0,3
2024,8,11,12,0,472,190,628,24.700000000000003,56.7,0,2
2024,8,11,13,0,375,37,404,24.700000000000003,56.94,0,3
2024,8,11,14,0,126,0,126,24.5,58.02,0,3
2024,8,11,15,0,83,0,83,24.1,59.78,0,3
2024,8,11,16,0,35,0,35,23.400000000000002,62.64,0,3
2024,8,11,17,0,35,0,35,22.3,68.32000000000001,0,3
2024,8,11,18,0,0,0,0,21.400000000000002,74.13,0,3
2024,8,11,19,0,0,0,0,20.900000000000002,78.5,0,3
2024,8,11,20,0,0,0,0,20.5,82.65,0,3
2024,8,11,21,0,0,0,0,20.3,85.98,0,1
2024,8,11,22,0,0,0,0,20.1,89.26,0,3
2024,8,11,23,0,0,0,0,19.900000000000002,92.56,0,3
2024,8,12,0,0,0,0,0,19.8,94.94,0,3
2024,8,12,1,0,0,0,0,19.8,96.48,0,3
2024,8,12,2,0,0,0,0,20,96.61,0,3
2024,8,12,3,0,0,0,0,20.200000000000003,96.08,0,3
2024,8,12,4,0,0,0,0,20,97.56,0,7
2024,8,12,5,0,0,0,0,19.900000000000002,98.15,0,7
2024,8,12,6,0,0,0,0,20.200000000000003,96.51,0,3
2024,8,12,7,0,58,0,58,21.700000000000003,87.8,0,3
2024,8,12,8,0,151,2,152,23.900000000000002,75.10000000000001,0,3
2024,8,12,9,0,234,3,236,25.900000000000002,66,0,3
2024,8,12,10,0,357,51,394,27.700000000000003,60.09,0,3
2024,8,12,11,0,411,100,491,29.3,54.57,0,3
2024,8,12,12,0,136,825,817,30.5,50.04,0,0
2024,8,12,13,0,134,803,761,31.400000000000002,46.2,0,0
2024,8,12,14,0,129,758,640,31.900000000000002,43.38,0,0
2024,8,12,15,0,103,708,470,31.900000000000002,41.95,0,1
2024,8,12,16,0,76,571,259,30.5,48.26,0,0
2024,8,12,17,0,31,249,55,28.1,58.56,0,1
2024,8,12,18,0,0,0,0,26.5,67.3,0,1
2024,8,12,19,0,0,0,0,25.1,75.92,0,3
2024,8,12,20,0,0,0,0,23.900000000000002,84.99,0,1
2024,8,12,21,0,0,0,0,23.3,90.72,0,3
2024,8,12,22,0,0,0,0,22.8,93.06,0,7
2024,8,12,23,0,0,0,0,22.400000000000002,89.57000000000001,0,7
2024,8,13,0,0,0,0,0,22,83.23,0,8
2024,8,13,1,0,0,0,0,21.400000000000002,79.66,0,8
2024,8,13,2,0,0,0,0,20.900000000000002,78.92,0,3
2024,8,13,3,0,0,0,0,20.5,79.35000000000001,0,7
2024,8,13,4,0,0,0,0,20.200000000000003,78.76,0,3
2024,8,13,5,0,0,0,0,19.900000000000002,77.92,0,8
2024,8,13,6,0,0,0,0,20,75.64,0,8
2024,8,13,7,0,47,1,47,21.200000000000003,65.59,0,7
2024,8,13,8,0,162,19,171,22.400000000000002,56.49,0,7
2024,8,13,9,0,292,202,414,23.5,51.26,0,7
2024,8,13,10,0,339,273,541,24.3,48.120000000000005,0,7
2024,8,13,11,0,364,319,623,24.8,46.52,0,7
2024,8,13,12,0,413,208,586,25,46.04,0,7
2024,8,13,13,0,372,190,521,24.900000000000002,46.39,0,7
2024,8,13,14,0,306,81,362,24.400000000000002,48.11,0,7
2024,8,13,15,0,162,10,167,23.5,51.44,0,7
2024,8,13,16,0,24,0,24,22.3,56.51,0,6
2024,8,13,17,0,42,123,54,21.200000000000003,61.97,0,6
2024,8,13,18,0,0,0,0,20.5,66.52,0,6
2024,8,13,19,0,0,0,0,20.200000000000003,69.04,0,7
2024,8,13,20,0,0,0,0,19.900000000000002,71.4,0,7
2024,8,13,21,0,0,0,0,19.700000000000003,73.33,0,3
2024,8,13,22,0,0,0,0,19.5,75.22,0,7
2024,8,13,23,0,0,0,0,19.3,77.09,0,7
2024,8,14,0,0,0,0,0,19.200000000000003,78.4,0,7
2024,8,14,1,0,0,0,0,19.3,78.36,0,3
2024,8,14,2,0,0,0,0,19.3,78.81,0,3
2024,8,14,3,0,0,0,0,19.400000000000002,78.89,0,3
2024,8,14,4,0,0,0,0,19.5,78.92,0,3
2024,8,14,5,0,0,0,0,19.5,79.51,0,3
2024,8,14,6,0,0,0,0,19.900000000000002,78.18,0,3
2024,8,14,7,0,111,13,114,21.1,72.08,0,3
2024,8,14,8,0,192,211,282,22.6,64.4,0,8
2024,8,14,9,0,333,82,383,24,58.480000000000004,0,4
2024,8,14,10,0,132,809,731,25.1,54.34,0,1
2024,8,14,11,0,443,126,546,25.8,52.89,0,2
2024,8,14,12,0,133,851,841,26.3,51.97,0,1
2024,8,14,13,0,411,103,493,26.6,51,0,2
2024,8,14,14,0,156,0,156,26.5,51.32,0,3
2024,8,14,15,0,277,53,304,25.900000000000002,53.5,0,2
2024,8,14,16,0,84,563,267,24.900000000000002,57.2,0,1
2024,8,14,17,0,37,210,58,23.3,64.15,0,1
2024,8,14,18,0,0,0,0,22.3,69.91,0,0
2024,8,14,19,0,0,0,0,21.700000000000003,73.82000000000001,0,0
2024,8,14,20,0,0,0,0,21.1,77.24,0,0
2024,8,14,21,0,0,0,0,20.700000000000003,79.46000000000001,0,0
2024,8,14,22,0,0,0,0,20.3,81.69,0,0
2024,8,14,23,0,0,0,0,19.900000000000002,84.02,0,0
2024,8,15,0,0,0,0,0,19.6,86.13,0,0
2024,8,15,1,0,0,0,0,19.3,88.3,0,0
2024,8,15,2,0,0,0,0,19.200000000000003,89.3,0,0
2024,8,15,3,0,0,0,0,19.400000000000002,88.47,0,3
2024,8,15,4,0,0,0,0,19.6,87.64,0,3
2024,8,15,5,0,0,0,0,19.700000000000003,87.46000000000001,0,3
2024,8,15,6,0,0,0,0,19.900000000000002,86.52,0,3
2024,8,15,7,0,49,0,49,21.5,78.89,0,3
2024,8,15,8,0,130,1,130,24,65.43,0,3
2024,8,15,9,0,331,94,388,25.6,60.26,0,3
2024,8,15,10,0,104,856,741,26.8,55.47,0,0
2024,8,15,11,0,108,881,831,27.700000000000003,51.94,0,0
2024,8,15,12,0,107,888,849,28.400000000000002,49.160000000000004,0,0
2024,8,15,13,0,361,19,376,28.6,48.25,0,2
2024,8,15,14,0,326,43,355,28.400000000000002,49.09,0,3
2024,8,15,15,0,59,0,59,27.8,51.300000000000004,0,3
2024,8,15,16,0,67,640,275,26.8,55.72,0,0
2024,8,15,17,0,32,304,62,24.900000000000002,65.06,0,0
2024,8,15,18,0,0,0,0,23.6,72.77,0,0
2024,8,15,19,0,0,0,0,22.900000000000002,78.3,0,0
2024,8,15,20,0,0,0,0,22.3,82.91,0,0
2024,8,15,21,0,0,0,0,21.700000000000003,87.12,0,0
2024,8,15,22,0,0,0,0,21.3,89.86,0,0
2024,8,15,23,0,0,0,0,20.900000000000002,92.55,0,1
2024,8,16,0,0,0,0,0,20.400000000000002,95.94,0,3
2024,8,16,1,0,0,0,0,20,98.76,0,1
2024,8,16,2,0,0,0,0,19.700000000000003,100,0,1
2024,8,16,3,0,0,0,0,19.400000000000002,100,0,1
2024,8,16,4,0,0,0,0,19.200000000000003,100,0,0
2024,8,16,5,0,0,0,0,19.1,100,0,1
2024,8,16,6,0,0,0,0,19.8,100,0,1
2024,8,16,7,0,57,489,165,22,87.27,0,1
2024,8,16,8,0,84,697,387,24.200000000000003,74.19,0,0
2024,8,16,9,0,105,781,585,25.900000000000002,66.08,0,0
2024,8,16,10,0,114,836,738,27.200000000000003,59.550000000000004,0,0
2024,8,16,11,0,117,862,827,28.3,54.29,0,0
2024,8,16,12,0,116,872,847,29,50.86,0,0
2024,8,16,13,0,112,860,792,29.1,49.96,0,1
2024,8,16,14,0,353,81,408,28.900000000000002,50.54,0,2
2024,8,16,15,0,88,768,493,28.1,53.43,0,0
2024,8,16,16,0,69,635,277,26.900000000000002,58.46,0,0
2024,8,16,17,0,32,300,63,25,67.63,0,0
2024,8,16,18,0,0,0,0,23.8,74.69,0,0
2024,8,16,19,0,0,0,0,23,79.95,0,0
2024,8,16,20,0,0,0,0,22.400000000000002,83.96000000000001,0,0
2024,8,16,21,0,0,0,0,22,86.48,0,0
2024,8,16,22,0,0,0,0,21.6,88.74,0,0
2024,8,16,23,0,0,0,0,21.1,91.44,0,1
2024,8,17,0,0,0,0,0,20.8,93.03,0,1
2024,8,17,1,0,0,0,0,20.3,96,0,0
2024,8,17,2,0,0,0,0,20,97.66,0,3
2024,8,17,3,0,0,0,0,19.6,100,0,1
2024,8,17,4,0,0,0,0,19.3,100,0,3
2024,8,17,5,0,0,0,0,19,100,0,3
2024,8,17,6,0,0,0,0,19.5,100,0,1
2024,8,17,7,0,59,492,169,21.700000000000003,85.7,0,0
2024,8,17,8,0,86,702,393,24,70.36,0,0
