Parâmetro do ponto de medição,,,,,,,,,,
Horário,SG5K-D_001_001/Potência CC total(kW),SG5K-D_001_001/Potência ativa total(kW),SG5K-D_001_001/MPPT1(A),SG5K-D_001_001/MPPT2(A),SG5K-D_001_001/MPPT1(V),SG5K-D_001_001/MPPT2(V),SG5K-D_001_001/Corrente da fase A(A),SG5K-D_001_001/Tensão da Fase A(V),SG5K-D_001_001/Geração de energia ao longo do dia(kWh),SG5K-D_001_001/Geração de energia total(kWh)
2022-10-14 16:00,"1,301","1,301","2,9","2,8","225,2","221,3",5,"218,7","19,4","5.353,3"
2022-10-14 16:15,"0,939","0,921","2,3","1,7","225,5",233,"4,1","219,5","19,7","5.353,6"
2022-10-14 16:30,"0,564","0,543","1,1","1,2","237,1","235,9","2,5","221,8","19,8","5.353,7"
2022-10-14 16:45,"0,39","0,387","0,8","0,8","229,9","228,4","1,7","218,1","19,9","5.353,8"
2022-10-14 17:00,"0,215","0,215","0,5","0,4","221,1","220,3","0,9","221,8",20,"5.353,9"
2022-10-14 17:15,"0,133","0,133","0,3","0,3","209,6","206,9","0,6","220,4",20,"5.353,9"
2022-10-14 17:30,"0,097","0,097","0,2","0,2","201,1","202,9","0,4",218,20,"5.353,9"
2022-10-14 17:45,"0,059","0,059","0,1","0,1","194,6","199,4","0,2","220,9",20,"5.353,9"
2022-10-14 18:00,"0,049","0,049","0,1","0,1","132,5","130,6","0,2","219,3",20,"5.353,9"
2022-10-14 18:15,"0,049","0,049","0,1","0,1","132,5","130,6","0,2","219,3",20,"5.353,9"
2022-10-14 18:30,"0,049","0,049","0,1","0,1","132,5","130,6","0,2","219,3",20,"5.353,9"
2022-10-14 18:45,--,--,--,--,--,--,--,--,20,"5.353,9"
2022-10-14 19:00,--,--,--,--,--,--,--,--,20,"5.353,9"
2022-10-14 19:15,--,--,--,--,--,--,--,--,20,"5.353,9"
2022-10-14 19:30,--,--,--,--,--,--,--,--,20,"5.353,9"
2022-10-14 19:45,--,--,--,--,--,--,--,--,20,"5.353,9"
2022-10-14 20:00,--,--,--,--,--,--,--,--,20,"5.353,9"
2022-10-14 20:15,--,--,--,--,--,--,--,--,20,"5.353,9"
2022-10-14 20:30,--,--,--,--,--,--,--,--,20,"5.353,9"
2022-10-14 20:45,--,--,--,--,--,--,--,--,20,"5.353,9"
2022-10-14 21:00,--,--,--,--,--,--,--,--,20,"5.353,9"
2022-10-14 21:15,--,--,--,--,--,--,--,--,20,"5.353,9"
2022-10-14 21:30,--,--,--,--,--,--,--,--,20,"5.353,9"
2022-10-14 21:45,--,--,--,--,--,--,--,--,20,"5.353,9"
2022-10-14 22:00,--,--,--,--,--,--,--,--,20,"5.353,9"
2022-10-14 22:15,--,--,--,--,--,--,--,--,20,"5.353,9"
2022-10-14 22:30,--,--,--,--,--,--,--,--,20,"5.353,9"
2022-10-14 22:45,--,--,--,--,--,--,--,--,20,"5.353,9"
2022-10-14 23:00,--,--,--,--,--,--,--,--,20,"5.353,9"
2022-10-14 23:15,--,--,--,--,--,--,--,--,20,"5.353,9"
2022-10-14 23:30,--,--,--,--,--,--,--,--,20,"5.353,9"
2022-10-14 23:45,--,--,--,--,--,--,--,--,20,"5.353,9"
